crash_id,victim_number,state,month,year,dayweek,time,crash_type,bus_involvement,heavy_rigid_truck_involvement,articulated_truck_involvement,speed_limit,lga_name,road_type,christmas_period,easter_period,age_group,time_of_day,time_cat,holiday,vehicle_type_involved,lga_code,dateID,rushID,ageID,daytimeID,road_typeID,speed_limitID,holidayID,vehicle_typeID
20245163,1,WA,1,2024,Monday,15:40:00,Single,No,No,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20241,1.0,4.0,2.0,,1.0,3,1.0
20243013,1,Qld,1,2024,Monday,17:00:00,Single,No,No,No,Very High,Goondiwindi,National or State Highway,No,No,26_to_39,Day,Rush,NoHoliday,No Heavy Vehicle Involved,33610,20241,2.0,3.0,2.0,3.0,1.0,3,1.0
20241191,1,NSW,1,2024,Monday,17:10:00,Multiple,No,No,Yes,Very High,Hay,National or State Highway,No,No,40_to_64,Day,Rush,NoHoliday,Heavy Vehicle Involved,13850,20241,2.0,4.0,2.0,3.0,1.0,3,2.0
20241191,2,NSW,1,2024,Monday,17:10:00,Multiple,No,No,Yes,Very High,Hay,National or State Highway,No,No,65_to_74,Day,Rush,NoHoliday,Heavy Vehicle Involved,13850,20241,2.0,5.0,2.0,3.0,1.0,3,2.0
20242031,1,Vic,1,2024,Monday,18:30:00,Multiple,No,No,No,Med,Boroondara,Sub-arterial Road,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,21110,20241,1.0,4.0,1.0,5.0,3.0,3,1.0
20241117,1,NSW,1,2024,Monday,21:40:00,Multiple,No,No,No,High,Hawkesbury,Arterial Road,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,13800,20241,1.0,2.0,1.0,1.0,2.0,3,1.0
20241117,2,NSW,1,2024,Monday,21:40:00,Multiple,No,No,No,High,Hawkesbury,Arterial Road,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,13800,20241,1.0,2.0,1.0,1.0,2.0,3,1.0
20246020,1,Tas,1,2024,Monday,23:50:00,Single,No,No,No,Very High,Sorell,National or State Highway,Yes,No,0_to_16,Night,Not Rush,Christmas,No Heavy Vehicle Involved,64810,20241,1.0,1.0,1.0,3.0,1.0,1,1.0
20241012,1,NSW,1,2024,Saturday,02:00:00,Single,No,No,No,Very High,Mid-Coast,National or State Highway,No,No,75_or_older,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,15240,20241,1.0,6.0,1.0,3.0,1.0,3,1.0
20245060,1,WA,1,2024,Saturday,09:16:00,Single,No,No,No,Very High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20241,1.0,2.0,2.0,,1.0,3,1.0
20242263,1,Vic,1,2024,Saturday,11:40:00,Single,No,No,No,High,Towong,Arterial Road,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,26670,20241,1.0,4.0,2.0,1.0,2.0,3,1.0
20242038,1,Vic,1,2024,Saturday,13:15:00,Multiple,No,No,No,Very High,Wellington,National or State Highway,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,26810,20241,1.0,3.0,2.0,3.0,1.0,3,1.0
20246005,1,Tas,1,2024,Saturday,15:57:00,Single,No,No,No,Low,Brighton,Sub-arterial Road,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,60410,20241,1.0,3.0,2.0,5.0,4.0,3,1.0
20247008,1,NT,1,2024,Saturday,19:00:00,Single,No,No,No,,,,No,No,,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20241,1.0,,1.0,,,3,1.0
20243140,1,Qld,1,2024,Saturday,20:00:00,Single,No,No,No,High,Brisbane,Collector Road,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,31000,20241,1.0,3.0,1.0,6.0,2.0,3,1.0
20244030,1,SA,1,2024,Saturday,21:46:00,Single,No,No,No,Very High,Grant,Collector Road,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,42250,20241,1.0,2.0,1.0,6.0,1.0,3,1.0
20242061,1,Vic,1,2024,Saturday,22:30:00,Single,No,No,No,High,Baw Baw,Arterial Road,No,No,75_or_older,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,20830,20241,1.0,6.0,1.0,1.0,2.0,3,1.0
20244036,1,SA,1,2024,Sunday,00:35:00,Single,No,No,No,Very High,Light,Arterial Road,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,43650,20241,1.0,3.0,1.0,1.0,1.0,3,1.0
20242134,1,Vic,1,2024,Sunday,00:48:00,Single,No,No,No,High,Port Phillip,National or State Highway,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,25900,20241,1.0,4.0,1.0,3.0,2.0,3,1.0
20245033,1,WA,1,2024,Sunday,02:11:00,Single,No,No,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20241,1.0,2.0,1.0,,2.0,3,1.0
20245033,2,WA,1,2024,Sunday,02:11:00,Single,No,No,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20241,1.0,2.0,1.0,,2.0,3,1.0
20243060,1,Qld,1,2024,Sunday,11:00:00,Single,No,No,No,Very High,Gladstone,National or State Highway,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,33360,20241,1.0,4.0,2.0,3.0,1.0,3,1.0
20242002,1,Vic,1,2024,Sunday,12:50:00,Single,No,No,No,High,Campaspe,National or State Highway,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,21370,20241,1.0,3.0,2.0,3.0,2.0,3,1.0
20242002,2,Vic,1,2024,Sunday,12:50:00,Single,No,No,No,High,Campaspe,National or State Highway,No,No,0_to_16,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,21370,20241,1.0,1.0,2.0,3.0,2.0,3,1.0
20243057,1,Qld,1,2024,Sunday,15:00:00,Single,No,No,No,Very High,Cassowary Coast,National or State Highway,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,32260,20241,1.0,2.0,2.0,3.0,1.0,3,1.0
20243166,1,Qld,1,2024,Sunday,15:00:00,Single,No,No,No,Very High,North Burnett,National or State Highway,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,35760,20241,1.0,2.0,2.0,3.0,1.0,3,1.0
20242203,1,Vic,1,2024,Sunday,16:26:00,Single,No,No,No,Very High,Hepburn,Arterial Road,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,22910,20241,1.0,5.0,2.0,1.0,1.0,3,1.0
20243196,1,Qld,1,2024,Sunday,22:00:00,Single,No,No,No,Very High,Central Highlands (Qld),National or State Highway,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,32270,20241,1.0,3.0,1.0,3.0,1.0,3,1.0
20241214,1,NSW,1,2024,Sunday,22:00:00,Multiple,No,Yes,No,Very High,Shellharbour,National or State Highway,No,No,17_to_25,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,16900,20241,1.0,2.0,1.0,3.0,1.0,3,2.0
20242083,1,Vic,1,2024,Thursday,00:05:00,Single,No,No,No,Very High,Hepburn,Arterial Road,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,22910,20241,1.0,4.0,1.0,1.0,1.0,3,1.0
20241272,1,NSW,1,2024,Thursday,00:10:00,Multiple,No,Yes,No,Med,Fairfield,Local Road,No,No,26_to_39,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,12850,20241,1.0,3.0,1.0,2.0,3.0,3,2.0
20243244,1,Qld,1,2024,Thursday,03:00:00,Single,No,No,No,High,Townsville,Local Road,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,37010,20241,1.0,3.0,1.0,2.0,2.0,3,1.0
20241104,1,NSW,1,2024,Thursday,05:45:00,Multiple,No,No,No,Med,Ryde,Local Road,No,No,65_to_74,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,16700,20241,1.0,5.0,1.0,2.0,3.0,3,1.0
20243182,1,Qld,1,2024,Thursday,07:00:00,Multiple,No,No,No,Low,Brisbane,Collector Road,No,No,26_to_39,Day,Rush,NoHoliday,No Heavy Vehicle Involved,31000,20241,2.0,3.0,2.0,6.0,4.0,3,1.0
20242180,1,Vic,1,2024,Thursday,08:45:00,Multiple,No,Yes,No,High,Knox,Pedestrian Thoroughfare,No,No,40_to_64,Day,Rush,NoHoliday,Heavy Vehicle Involved,23670,20241,2.0,4.0,2.0,7.0,2.0,3,2.0
20242126,1,Vic,1,2024,Thursday,09:00:00,Single,No,No,No,Med,Knox,Local Road,No,No,65_to_74,Day,Rush,NoHoliday,No Heavy Vehicle Involved,23670,20241,2.0,5.0,2.0,2.0,3.0,3,1.0
20245034,1,WA,1,2024,Thursday,10:11:00,Single,No,Yes,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20241,1.0,4.0,2.0,,1.0,3,2.0
20241023,1,NSW,1,2024,Thursday,11:21:00,Multiple,No,No,No,Very High,Murray River,Arterial Road,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,15520,20241,1.0,2.0,2.0,1.0,1.0,3,1.0
20241023,2,NSW,1,2024,Thursday,11:21:00,Multiple,No,No,No,Very High,Murray River,Arterial Road,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,15520,20241,1.0,4.0,2.0,1.0,1.0,3,1.0
20243065,1,Qld,1,2024,Thursday,12:00:00,Single,No,No,No,High,Ipswich,Sub-arterial Road,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,33960,20241,1.0,6.0,2.0,5.0,2.0,3,1.0
20243083,1,Qld,1,2024,Thursday,14:00:00,Single,No,No,No,Very High,Logan,National or State Highway,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,34590,20241,1.0,4.0,2.0,3.0,1.0,3,1.0
20245099,1,WA,1,2024,Thursday,14:30:00,Single,No,No,No,High,,,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20241,1.0,5.0,2.0,,2.0,3,1.0
20244070,1,SA,1,2024,Thursday,14:35:00,Multiple,No,No,No,High,Playford,National or State Highway,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,45680,20241,1.0,6.0,2.0,3.0,2.0,3,1.0
20242216,1,Vic,1,2024,Thursday,17:00:00,Multiple,No,No,No,High,Brimbank,Arterial Road,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,21180,20241,2.0,4.0,2.0,1.0,2.0,3,1.0
20243048,1,Qld,1,2024,Thursday,17:00:00,Multiple,No,No,No,Very High,Toowoomba,Sub-arterial Road,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,36910,20241,2.0,4.0,2.0,5.0,1.0,3,1.0
20241280,1,NSW,1,2024,Thursday,17:25:00,Multiple,No,No,Yes,Very High,Clarence Valley,National or State Highway,No,No,65_to_74,Day,Rush,NoHoliday,Heavy Vehicle Involved,11730,20241,2.0,5.0,2.0,3.0,1.0,3,2.0
20242118,1,Vic,1,2024,Tuesday,05:35:00,Single,No,No,No,High,Hume,Arterial Road,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,23270,20241,1.0,4.0,1.0,1.0,2.0,3,1.0
20242118,2,Vic,1,2024,Tuesday,05:35:00,Single,No,No,No,High,Hume,Arterial Road,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,23270,20241,1.0,3.0,1.0,1.0,2.0,3,1.0
20241193,1,NSW,1,2024,Tuesday,07:00:00,Multiple,No,No,Yes,Very High,Clarence Valley,National or State Highway,No,No,40_to_64,Day,Rush,NoHoliday,Heavy Vehicle Involved,11730,20241,2.0,4.0,2.0,3.0,1.0,3,2.0
20245066,1,WA,1,2024,Tuesday,07:19:00,Single,No,Yes,No,High,,,No,No,0_to_16,Day,Rush,NoHoliday,Heavy Vehicle Involved,,20241,2.0,1.0,2.0,,2.0,3,2.0
20245104,1,WA,1,2024,Tuesday,09:57:00,Single,No,Yes,No,Very High,,,No,No,75_or_older,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20241,1.0,6.0,2.0,,1.0,3,2.0
20242150,1,Vic,1,2024,Tuesday,10:25:00,Single,No,No,No,Very High,Ararat,National or State Highway,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,20260,20241,1.0,6.0,2.0,3.0,1.0,3,1.0
20241239,1,NSW,1,2024,Tuesday,12:20:00,Single,No,No,No,Very High,Wollondilly,Sub-arterial Road,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,18400,20241,1.0,6.0,2.0,5.0,1.0,3,1.0
20245029,1,WA,1,2024,Tuesday,13:00:00,Single,No,No,No,High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20241,1.0,3.0,2.0,,2.0,3,1.0
20242111,1,Vic,1,2024,Tuesday,13:15:00,Multiple,No,No,No,High,Mornington Peninsula,Sub-arterial Road,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,25340,20241,1.0,6.0,2.0,5.0,2.0,3,1.0
20245106,1,WA,1,2024,Tuesday,16:28:00,Single,No,Yes,No,Very High,,,No,No,26_to_39,Day,Rush,NoHoliday,Heavy Vehicle Involved,,20241,2.0,3.0,2.0,,1.0,3,2.0
20245024,1,WA,1,2024,Tuesday,20:20:00,Single,No,Yes,No,Very High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,20241,1.0,3.0,1.0,,1.0,3,2.0
20243255,1,Qld,1,2024,Tuesday,22:00:00,Single,No,No,No,Very High,Charters Towers,National or State Highway,Yes,No,26_to_39,Night,Not Rush,Christmas,No Heavy Vehicle Involved,32310,20241,1.0,3.0,1.0,3.0,1.0,1,1.0
20241033,1,NSW,1,2024,Wednesday,04:30:00,Single,No,No,No,High,Cessnock,Sub-arterial Road,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,11720,20241,1.0,2.0,1.0,5.0,2.0,3,1.0
20241288,1,NSW,1,2024,Wednesday,05:00:00,Single,No,No,No,Very High,Blayney,Sub-arterial Road,No,No,65_to_74,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,10850,20241,1.0,5.0,1.0,5.0,1.0,3,1.0
20243012,1,Qld,1,2024,Wednesday,06:00:00,Multiple,No,No,No,High,Gold Coast,Pedestrian Thoroughfare,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,33430,20241,1.0,4.0,2.0,7.0,2.0,3,1.0
20241164,1,NSW,1,2024,Wednesday,08:10:00,Single,No,No,No,Very High,Hilltops,Sub-arterial Road,No,No,75_or_older,Day,Rush,NoHoliday,No Heavy Vehicle Involved,13910,20241,2.0,6.0,2.0,5.0,1.0,3,1.0
20243250,1,Qld,1,2024,Wednesday,11:00:00,Single,No,No,No,Low,Moreton Bay,Local Road,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,35010,20241,1.0,6.0,2.0,2.0,4.0,3,1.0
20242076,1,Vic,1,2024,Wednesday,11:55:00,Single,No,No,No,High,Kingston (Vic.),Arterial Road,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,23430,20241,1.0,6.0,2.0,1.0,2.0,3,1.0
20241099,1,NSW,1,2024,Wednesday,12:00:00,Single,No,No,No,Med,Sydney,Arterial Road,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,17200,20241,1.0,5.0,2.0,1.0,3.0,3,1.0
20243052,1,Qld,1,2024,Wednesday,13:00:00,Multiple,No,No,No,High,Mackay,Local Road,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,34770,20241,1.0,3.0,2.0,2.0,2.0,3,1.0
20245087,1,WA,1,2024,Wednesday,13:40:00,Single,No,Yes,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20241,1.0,4.0,2.0,,1.0,3,2.0
20241015,1,NSW,1,2024,Wednesday,14:44:00,Multiple,No,No,No,Very High,Gilgandra,National or State Highway,Yes,No,65_to_74,Day,Not Rush,Christmas,No Heavy Vehicle Involved,12950,20241,1.0,5.0,2.0,3.0,1.0,1,1.0
20245156,1,WA,1,2024,Wednesday,16:14:00,Single,No,No,No,Very High,,,No,No,65_to_74,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20241,2.0,5.0,2.0,,1.0,3,1.0
20243219,1,Qld,1,2024,Wednesday,17:00:00,Multiple,No,No,Yes,Very High,Somerset,Local Road,Yes,No,17_to_25,Day,Not Rush,Christmas,Heavy Vehicle Involved,36580,20241,1.0,2.0,2.0,2.0,1.0,1,2.0
20241184,1,NSW,1,2024,Wednesday,17:30:00,Single,No,No,No,Med,Wollongong,Arterial Road,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,18450,20241,2.0,4.0,2.0,1.0,3.0,3,1.0
20241284,1,NSW,1,2024,Wednesday,20:12:00,Multiple,No,No,No,Med,Shoalhaven,Collector Road,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,16950,20241,1.0,4.0,1.0,6.0,3.0,3,1.0
20242218,1,Vic,1,2024,Wednesday,20:50:00,Multiple,No,No,No,Very High,Golden Plains,National or State Highway,Yes,No,0_to_16,Night,Not Rush,Christmas,No Heavy Vehicle Involved,22490,20241,1.0,1.0,1.0,3.0,1.0,1,1.0
20241008,1,NSW,1,2024,Wednesday,20:55:00,Single,No,No,No,High,Central Coast,National or State Highway,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,11650,20241,1.0,4.0,1.0,3.0,2.0,3,1.0
20245101,1,WA,1,2024,Wednesday,21:01:00,Single,No,Yes,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,20241,1.0,3.0,1.0,,2.0,3,2.0
20244075,1,SA,1,2024,Wednesday,21:31:00,Single,No,No,No,High,Salisbury,Sub-arterial Road,No,No,65_to_74,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,47140,20241,1.0,5.0,1.0,5.0,2.0,3,1.0
20242147,1,Vic,1,2024,Wednesday,23:42:00,Multiple,No,No,No,High,Yarra,Arterial Road,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,27350,20241,1.0,2.0,1.0,1.0,2.0,3,1.0
20248010,1,ACT,1,2024,Wednesday,23:50:00,Multiple,No,No,No,High,Unincorporated ACT,National or State Highway,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,89399,20241,1.0,2.0,1.0,3.0,2.0,3,1.0
20234108,1,SA,12,2023,Friday,01:42:00,Single,No,No,No,High,Salisbury,Collector Road,Yes,No,26_to_39,Night,Not Rush,Christmas,No Heavy Vehicle Involved,47140,202312,1.0,3.0,1.0,6.0,2.0,1,1.0
20234099,1,SA,12,2023,Friday,04:15:00,Single,No,No,No,High,Playford,Sub-arterial Road,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,45680,202312,1.0,3.0,1.0,5.0,2.0,3,1.0
20233145,1,Qld,12,2023,Friday,06:00:00,Multiple,No,No,Yes,Very High,Lockyer Valley,National or State Highway,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,34580,202312,1.0,4.0,2.0,3.0,1.0,3,2.0
20236026,1,Tas,12,2023,Friday,09:07:00,Multiple,No,No,No,Very High,Waratah-Wynyard,National or State Highway,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,65410,202312,1.0,4.0,2.0,3.0,1.0,3,1.0
20233259,1,Qld,12,2023,Friday,12:00:00,Single,No,No,No,Very High,Southern Downs,Collector Road,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,36660,202312,1.0,5.0,2.0,6.0,1.0,3,1.0
20235048,1,WA,12,2023,Friday,12:12:00,Single,No,No,No,Med,,,Yes,No,40_to_64,Day,Not Rush,Christmas,No Heavy Vehicle Involved,,202312,1.0,4.0,2.0,,3.0,1,1.0
20236028,1,Tas,12,2023,Friday,12:12:00,Single,No,No,No,Very High,Circular Head,National or State Highway,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,61210,202312,1.0,6.0,2.0,3.0,1.0,3,1.0
20231088,1,NSW,12,2023,Friday,12:50:00,Multiple,No,No,No,Very High,Lithgow,National or State Highway,Yes,No,0_to_16,Day,Not Rush,Christmas,No Heavy Vehicle Involved,14870,202312,1.0,1.0,2.0,3.0,1.0,1,1.0
20231088,2,NSW,12,2023,Friday,12:50:00,Multiple,No,No,No,Very High,Lithgow,National or State Highway,Yes,No,40_to_64,Day,Not Rush,Christmas,No Heavy Vehicle Involved,14870,202312,1.0,4.0,2.0,3.0,1.0,1,1.0
20231088,3,NSW,12,2023,Friday,12:50:00,Multiple,No,No,No,Very High,Lithgow,National or State Highway,Yes,No,40_to_64,Day,Not Rush,Christmas,No Heavy Vehicle Involved,14870,202312,1.0,4.0,2.0,3.0,1.0,1,1.0
20231189,1,NSW,12,2023,Friday,13:45:00,Multiple,No,No,Yes,Very High,Moree Plains,National or State Highway,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,15300,202312,1.0,4.0,2.0,3.0,1.0,3,2.0
20232156,1,Vic,12,2023,Friday,16:55:00,Single,No,No,No,High,Casey,Arterial Road,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,21610,202312,2.0,4.0,2.0,1.0,2.0,3,1.0
20233100,1,Qld,12,2023,Friday,17:00:00,Single,No,No,No,Very High,Burdekin,Local Road,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,31900,202312,2.0,4.0,2.0,2.0,1.0,3,1.0
20231103,1,NSW,12,2023,Friday,17:00:00,Multiple,No,No,No,High,Liverpool,Local Road,No,No,26_to_39,Day,Rush,NoHoliday,No Heavy Vehicle Involved,14900,202312,2.0,3.0,2.0,2.0,2.0,3,1.0
20232192,1,Vic,12,2023,Friday,17:25:00,Multiple,No,No,Yes,Very High,Swan Hill,Arterial Road,No,No,40_to_64,Day,Rush,NoHoliday,Heavy Vehicle Involved,26610,202312,2.0,4.0,2.0,1.0,1.0,3,2.0
20232192,2,Vic,12,2023,Friday,17:25:00,Multiple,No,No,Yes,Very High,Swan Hill,Arterial Road,No,No,26_to_39,Day,Rush,NoHoliday,Heavy Vehicle Involved,26610,202312,2.0,3.0,2.0,1.0,1.0,3,2.0
20233056,1,Qld,12,2023,Friday,18:00:00,Single,No,No,No,Very High,Gladstone,National or State Highway,No,No,17_to_25,Night,Rush,NoHoliday,No Heavy Vehicle Involved,33360,202312,2.0,2.0,1.0,3.0,1.0,3,1.0
20233122,1,Qld,12,2023,Friday,19:00:00,Multiple,No,No,No,High,Moreton Bay,Sub-arterial Road,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,35010,202312,1.0,3.0,1.0,5.0,2.0,3,1.0
20237016,1,NT,12,2023,Friday,21:30:00,Single,No,No,No,,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202312,1.0,3.0,1.0,,,3,1.0
20231091,1,NSW,12,2023,Friday,22:00:00,Multiple,No,No,Yes,Very High,Murrumbidgee,National or State Highway,No,No,40_to_64,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,15560,202312,1.0,4.0,1.0,3.0,1.0,3,2.0
20235044,1,WA,12,2023,Friday,22:48:00,Multiple,No,No,No,Very High,,,Yes,No,17_to_25,Night,Not Rush,Christmas,No Heavy Vehicle Involved,,202312,1.0,2.0,1.0,,1.0,1,1.0
20232211,1,Vic,12,2023,Monday,09:00:00,Single,No,No,No,Very High,Towong,National or State Highway,Yes,No,40_to_64,Day,Not Rush,Christmas,No Heavy Vehicle Involved,26670,202312,1.0,4.0,2.0,3.0,1.0,1,1.0
20231104,1,NSW,12,2023,Monday,10:15:00,Single,No,No,No,Med,Wingecarribee,Arterial Road,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,18350,202312,1.0,4.0,2.0,1.0,3.0,3,1.0
20231155,1,NSW,12,2023,Monday,12:10:00,Single,No,No,No,High,Blacktown,Collector Road,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,10750,202312,1.0,4.0,2.0,6.0,2.0,3,1.0
20232098,1,Vic,12,2023,Monday,12:16:00,Multiple,No,No,Yes,High,Greater Geelong,Sub-arterial Road,No,No,26_to_39,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,22750,202312,1.0,3.0,2.0,5.0,2.0,3,2.0
20232128,1,Vic,12,2023,Monday,12:43:00,Multiple,No,No,Yes,High,Mildura,Local Road,No,No,26_to_39,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,24780,202312,1.0,3.0,2.0,2.0,2.0,3,2.0
20233085,1,Qld,12,2023,Monday,14:00:00,Single,No,No,No,High,Scenic Rim,Local Road,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,36510,202312,1.0,5.0,2.0,2.0,2.0,3,1.0
20234027,1,SA,12,2023,Monday,15:24:00,Multiple,No,No,No,Very High,Clare and Gilbert Valleys,Collector Road,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,41140,202312,1.0,6.0,2.0,6.0,1.0,3,1.0
20232061,1,Vic,12,2023,Monday,15:50:00,Multiple,No,No,Yes,Very High,Greater Bendigo,National or State Highway,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,22620,202312,1.0,4.0,2.0,3.0,1.0,3,2.0
20235002,1,WA,12,2023,Monday,17:20:00,Single,No,No,No,High,,,No,No,26_to_39,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,202312,2.0,3.0,2.0,,2.0,3,1.0
20235116,1,WA,12,2023,Monday,17:46:00,Single,No,No,No,Very High,,,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,202312,2.0,4.0,2.0,,1.0,3,1.0
20234033,1,SA,12,2023,Monday,18:25:00,Single,No,No,No,Very High,Light,Sub-arterial Road,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,43650,202312,1.0,2.0,1.0,5.0,1.0,3,1.0
20232044,1,Vic,12,2023,Monday,18:40:00,Multiple,No,No,No,Med,Greater Geelong,Local Road,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,22750,202312,1.0,3.0,1.0,2.0,3.0,3,1.0
20235101,1,WA,12,2023,Monday,21:15:00,Multiple,No,No,No,High,,,Yes,No,26_to_39,Night,Not Rush,Christmas,No Heavy Vehicle Involved,,202312,1.0,3.0,1.0,,2.0,1,1.0
20232250,1,Vic,12,2023,Monday,23:18:00,Single,No,No,No,High,Wyndham,Local Road,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,27260,202312,1.0,3.0,1.0,2.0,2.0,3,1.0
20233231,1,Qld,12,2023,Saturday,00:00:00,Single,No,No,No,High,Brisbane,Sub-arterial Road,Yes,No,26_to_39,Night,Not Rush,Christmas,No Heavy Vehicle Involved,31000,202312,1.0,3.0,1.0,5.0,2.0,1,1.0
