lga_code,year,population
57770,2008,886
57840,2008,42135
57910,2008,194607
57980,2008,15147
58050,2008,103027
58190,2008,417
58260,2008,671
58330,2008,4404
58400,2008,385
58470,2008,272
58510,2008,31537
58540,2008,936
58570,2008,31155
58610,2008,1916
58680,2008,396
58760,2008,135840
58820,2008,3626
58890,2008,881
59030,2008,248
59100,2008,754
59170,2008,919
59250,2008,894
59310,2008,1429
59320,2008,424
59330,2008,546
59340,2008,7967
59350,2008,317
59360,2008,1580
59370,2008,3320
60210,2008,6352
60410,2008,14832
60610,2008,19887
60810,2008,21942
61010,2008,2348
61210,2008,8343
61410,2008,51107
61510,2008,9798
61610,2008,25336
61810,2008,7203
62010,2008,867
62210,2008,6779
62410,2008,4458
62610,2008,44542
62810,2008,49491
63010,2008,15083
63210,2008,6143
63410,2008,1690
63610,2008,32656
63810,2008,9402
64010,2008,65936
64210,2008,19342
64610,2008,12593
64810,2008,12624
65010,2008,6009
65210,2008,2352
65410,2008,14180
65610,2008,5151
65810,2008,22122
70200,2008,27466
70420,2008,7773
70540,2008,200
70620,2008,4392
70700,2008,1248
71000,2008,74613
71150,2008,0
71300,2008,9784
72200,2008,10075
72300,2008,18401
72330,2008,6707
72800,2008,28184
73600,2008,6726
74050,2008,2643
74550,2008,3476
74560,2008,361
74660,2008,6679
74680,2008,3151
79399,2008,7995
89399,2008,348368
99399,2008,370
10050,2009,48814
10180,2009,28156
10250,2009,40295
10300,2009,2404
10470,2009,38848
10500,2009,142527
10550,2009,32620
10600,2009,12837
10650,2009,8282
10750,2009,299450
10800,2009,6101
10850,2009,7041
10900,2009,77869
10950,2009,2999
11150,2009,3013
11200,2009,1900
11250,2009,19421
11300,2009,33708
11350,2009,30537
11400,2009,12929
11450,2009,55379
11500,2009,149984
11520,2009,75332
11570,2009,327793
11600,2009,2778
11650,2009,316796
11700,2009,2029
11720,2009,50218
11730,2009,50433
11750,2009,4853
11800,2009,69358
12000,2009,4187
12150,2009,4223
12160,2009,11230
12350,2009,12548
12380,2009,195643
12390,2009,48466
12700,2009,8415
12730,2009,9072
12750,2009,36462
12850,2009,193557
12870,2009,12515
12900,2009,9562
12930,2009,137979
12950,2009,4498
13010,2009,8926
13310,2009,27654
13340,2009,10009
13450,2009,25100
13550,2009,12151
13660,2009,5167
13800,2009,63618
13850,2009,3209
13910,2009,18467
14000,2009,141117
14100,2009,13835
14170,2009,176106
14220,2009,17445
14300,2009,6054
14350,2009,28775
14400,2009,20219
14500,2009,110464
14550,2009,9514
14600,2009,6779
14650,2009,193585
14700,2009,32308
14750,2009,11461
14850,2009,43940
14870,2009,20621
14900,2009,181712
14920,2009,7718
14950,2009,3159
15050,2009,67268
15240,2009,86942
15270,2009,22469
15300,2009,14019
15350,2009,28761
15520,2009,11226
15560,2009,3992
15650,2009,15878
15700,2009,18892
15750,2009,13349
15800,2009,6093
15850,2009,6748
15900,2009,151895
15950,2009,64762
15990,2009,244500
16100,2009,5192
16150,2009,37904
16200,2009,14835
16260,2009,195136
16350,2009,181901
16380,2009,73317
16400,2009,65521
16490,2009,53190
16550,2009,133975
16610,2009,22417
16700,2009,105983
16900,2009,64778
16950,2009,93754
17000,2009,23063
17040,2009,20241
17080,2009,14647
17100,2009,36592
17150,2009,219065
17200,2009,177150
17310,2009,56814
17350,2009,5936
17400,2009,6882
17420,2009,144388
17550,2009,86539
17620,2009,13801
17640,2009,7333
17650,2009,6129
17750,2009,61061
17850,2009,3154
17900,2009,6914
17950,2009,2807
18020,2009,9930
18050,2009,67394
18100,2009,3720
18200,2009,6932
18250,2009,69512
18350,2009,45165
18400,2009,43145
18450,2009,197887
18500,2009,54862
18710,2009,14714
19399,2009,1107
20110,2009,12112
20260,2009,11332
20570,2009,91390
20660,2009,122248
20740,2009,28561
20830,2009,40516
20910,2009,94850
21010,2009,13796
21110,2009,165284
21180,2009,185397
21270,2009,6751
21370,2009,37021
21450,2009,67889
21610,2009,246678
21670,2009,12587
21750,2009,20844
21830,2009,16623
21890,2009,140289
22110,2009,41904
22170,2009,127252
22250,2009,10923
22310,2009,135414
22410,2009,19995
22490,2009,17941
22620,2009,99003
22670,2009,138740
22750,2009,209429
22830,2009,60758
22910,2009,14416
22980,2009,6025
23110,2009,86767
23190,2009,19243
23270,2009,166728
23350,2009,15223
23430,2009,146050
23670,2009,154122
23810,2009,72306
23940,2009,7741
24130,2009,41582
24210,2009,116372
24250,2009,7754
24330,2009,71872
24410,2009,106011
24600,2009,94247
24650,2009,99935
24700,2009,150114
24780,2009,51373
24850,2009,32897
24900,2009,28140
24970,2009,174398
25060,2009,110367
25150,2009,27453
25340,2009,147002
25430,2009,17683
25490,2009,15976
25620,2009,13352
25710,2009,62785
25810,2009,12117
25900,2009,95272
25990,2009,6721
26080,2009,3065
26170,2009,26903
26260,2009,16822
26350,2009,98186
26430,2009,9564
26490,2009,25052
26610,2009,21043
26670,2009,6050
26700,2009,27111
26730,2009,32036
26810,2009,41506
26890,2009,4427
26980,2009,155959
27070,2009,145445
27170,2009,34654
27260,2009,143405
27350,2009,77311
27450,2009,147663
27630,2009,7412
29399,2009,749
30250,2009,1315
30300,2009,4813
30370,2009,14941
30410,2009,3303
30450,2009,360
30760,2009,2171
30900,2009,456
31000,2009,1057692
31750,2009,390
31820,2009,90335
31900,2009,17776
31950,2009,543
32080,2009,145962
32250,2009,2136
32260,2009,28761
32270,2009,28714
32310,2009,12239
32330,2009,1222
32450,2009,3304
32500,2009,3988
32600,2009,307
32750,2009,296
32770,2009,1273
32810,2009,11116
33100,2009,927
33200,2009,1834
33220,2009,94813
33360,2009,57046
33430,2009,495835
33610,2009,10722
33620,2009,45774
33800,2009,11829
33830,2009,955
33960,2009,161664
33980,2009,22237
34420,2009,1088
34530,2009,32474
34570,2009,554
34580,2009,34333
34590,2009,277372
34710,2009,4219
34770,2009,111455
34800,2009,1011
34830,2009,271
34860,2009,13113
34880,2009,20177
35010,2009,370447
35250,2009,1158
35300,2009,21607
35600,2009,4699
35670,2009,901
35740,2009,50315
35760,2009,10377
35780,2009,2273
35790,2009,2333
35800,2009,1909
36070,2009,673
36150,2009,996
36250,2009,139859
36300,2009,898
36370,2009,77448
36510,2009,36525
36580,2009,21071
36630,2009,31173
36660,2009,33976
36720,2009,258047
36820,2009,24103
36910,2009,152525
36950,2009,3481
36960,2009,4609
37010,2009,173067
37300,2009,3303
37310,2009,30893
37340,2009,31838
37400,2009,1371
37550,2009,934
37570,2009,311
37600,2009,2535
40070,2009,19914
40120,2009,39424
40150,2009,8324
40220,2009,23027
40250,2009,2476
40310,2009,21889
40430,2009,2560
40520,2009,10902
40700,2009,43969
40910,2009,49067
41010,2009,3642
41060,2009,106320
41140,2009,8622
41190,2009,1877
41330,2009,1799
41560,2009,12781
41750,2009,1107
41830,2009,1736
41960,2009,1254
42030,2009,20755
42110,2009,4246
42250,2009,7818
42600,2009,35650
42750,2009,4477
43080,2009,1110
43220,2009,1113
43360,2009,2381
43650,2009,13464
43710,2009,4809
43790,2009,11662
44000,2009,84
44060,2009,83917
44210,2009,8210
44340,2009,64678
44550,2009,29367
44620,2009,25402
44830,2009,2906
45040,2009,19556
45090,2009,8304
45120,2009,4660
45290,2009,35868
45340,2009,159268
45400,2009,915
45540,2009,1838
45680,2009,76574
45890,2009,112299
46090,2009,14404
46300,2009,14364
46450,2009,17650
46510,2009,20634
46670,2009,9567
46860,2009,1423
46970,2009,4670
47140,2009,128854
47290,2009,2155
47490,2009,2140
47630,2009,6841
47700,2009,98640
47800,2009,5708
47910,2009,2618
47980,2009,38113
48050,2009,13508
48130,2009,6628
48260,2009,7259
48340,2009,12055
48410,2009,55896
48540,2009,22375
48640,2009,1295
48750,2009,4442
48830,2009,11315
49399,2009,4327
50080,2009,34164
50210,2009,58508
50250,2009,9004
50280,2009,11766
50350,2009,14626
50420,2009,64192
50490,2009,35204
50560,2009,1643
50630,2009,1910
50770,2009,1591
50840,2009,4286
50910,2009,1007
50980,2009,15172
51080,2009,1198
51120,2009,988
51190,2009,31993
51260,2009,29596
51310,2009,26018
51330,2009,87242
51400,2009,13274
51470,2009,641
51540,2009,5972
51610,2009,1141
51680,2009,4209
51710,2009,1944
51750,2009,9716
51820,2009,88935
51860,2009,565
51890,2009,9122
51960,2009,4047
52030,2009,1146
52100,2009,1146
52170,2009,8059
52240,2009,1113
52310,2009,851
52380,2009,303
52450,2009,1297
52520,2009,1330
52590,2009,3203
52660,2009,12144
52730,2009,5153
52800,2009,8698
52870,2009,5245
52940,2009,725
53010,2009,637
53080,2009,1162
53150,2009,7244
53220,2009,10753
53290,2009,13721
53360,2009,2317
53430,2009,27607
53570,2009,4768
53640,2009,1358
53710,2009,1005
53780,2009,105782
53800,2009,37512
53920,2009,3867
53990,2009,22624
54060,2009,3509
54130,2009,1107
54170,2009,159156
54200,2009,54487
54280,2009,31474
54310,2009,21996
54340,2009,4293
54410,2009,1209
54480,2009,560
54550,2009,2069
54620,2009,1043
54690,2009,448
54760,2009,855
54830,2009,28047
54900,2009,1415
54970,2009,1072
55040,2009,2136
55110,2009,68218
55180,2009,9623
55250,2009,1321
55320,2009,99882
55390,2009,351
55460,2009,3348
55530,2009,476
55600,2009,2537
55670,2009,879
55740,2009,9082
55810,2009,669
55880,2009,581
55950,2009,537
56090,2009,37466
56160,2009,112
56230,2009,14144
56300,2009,1296
56370,2009,846
56460,2009,5282
56580,2009,21707
56620,2009,1494
56730,2009,10553
56790,2009,3309
56860,2009,238
56930,2009,1633
57000,2009,773
57080,2009,19898
57140,2009,1209
57210,2009,4974
57280,2009,14825
57350,2009,1080
57420,2009,2171
57490,2009,100639
57630,2009,113
57700,2009,16487
57770,2009,883
57840,2009,42925
57910,2009,200137
57980,2009,15570
58050,2009,106847
58190,2009,422
58260,2009,663
58330,2009,4450
58400,2009,370
58470,2009,262
58510,2009,32751
58540,2009,940
58570,2009,32000
58610,2009,1910
58680,2009,417
58760,2009,145855
58820,2009,3660
58890,2009,883
59030,2009,265
59100,2009,759
59170,2009,929
59250,2009,1009
59310,2009,1439
59320,2009,430
59330,2009,531
59340,2009,8066
59350,2009,351
59360,2009,1602
59370,2009,3360
60210,2009,6401
60410,2009,15192
60610,2009,20005
60810,2009,22179
61010,2009,2357
61210,2009,8374
61410,2009,51765
61510,2009,9861
61610,2009,25658
61810,2009,7202
62010,2009,849
62210,2009,6829
62410,2009,4463
62610,2009,44947
62810,2009,49917
63010,2009,15392
63210,2009,6301
63410,2009,1672
63610,2009,33431
63810,2009,9694
64010,2009,66452
64210,2009,19477
64610,2009,12638
64810,2009,12934
65010,2009,6141
65210,2009,2400
65410,2009,14295
65610,2009,5107
65810,2009,22420
70200,2009,28068
70420,2009,7842
70540,2009,203
70620,2009,4360
70700,2009,1262
71000,2009,76775
71150,2009,0
71300,2009,10054
72200,2009,10345
72300,2009,19203
72330,2009,6732
72800,2009,29313
73600,2009,6936
74050,2009,2777
74550,2009,3421
74560,2009,383
74660,2009,6888
74680,2009,3319
79399,2009,8146
89399,2009,354785
99399,2009,367
10050,2010,49222
10180,2010,28409
10250,2010,40571
10300,2010,2381
10470,2010,39484
10500,2010,144295
10550,2010,32962
10600,2010,12891
10650,2010,8291
10750,2010,306601
10800,2010,6049
10850,2010,7143
10900,2010,78227
10950,2010,3013
11150,2010,3033
11200,2010,1878
11250,2010,19267
11300,2010,33835
11350,2010,30664
11400,2010,13071
11450,2010,56848
11500,2010,150316
11520,2010,77709
11570,2010,332118
11600,2010,2732
11650,2010,320361
11700,2010,2045
11720,2010,51304
11730,2010,50993
11750,2010,4844
11800,2010,70373
12000,2010,4216
12150,2010,4224
12160,2010,11274
12350,2010,12533
12380,2010,199981
12390,2010,48949
12700,2010,8457
12730,2010,8973
12750,2010,36807
12850,2010,195174
12870,2010,12520
12900,2010,9495
12930,2010,140040
12950,2010,4529
13010,2010,8939
13310,2010,28083
13340,2010,10060
13450,2010,25264
13550,2010,12344
13660,2010,5131
13800,2010,63982
13850,2010,3153
13910,2010,18639
14000,2010,142549
14100,2010,13854
14170,2010,178395
14220,2010,17591
14300,2010,6105
14350,2010,28960
14400,2010,20522
14500,2010,112643
14550,2010,9544
14600,2010,6765
14650,2010,195263
14700,2010,32803
14750,2010,11432
14850,2010,44190
14870,2010,20732
14900,2010,184910
14920,2010,7738
14950,2010,3133
15050,2010,68561
15240,2010,87948
15270,2010,22774
15300,2010,14032
15350,2010,29131
15520,2010,11259
15560,2010,3948
15650,2010,16108
15700,2010,19140
15750,2010,13394
15800,2010,6105
15850,2010,6815
15900,2010,153483
15950,2010,65850
15990,2010,248250
16100,2010,5207
16150,2010,38660
16200,2010,14984
16260,2010,199575
16350,2010,182948
16380,2010,74460
16400,2010,66447
16490,2010,54250
16550,2010,136006
16610,2010,22597
16700,2010,107319
16900,2010,65597
16950,2010,95154
17000,2010,23335
17040,2010,20335
17080,2010,14728
17100,2010,37002
17150,2010,220060
17200,2010,180748
17310,2010,57650
17350,2010,5951
17400,2010,6941
17420,2010,146247
17550,2010,87722
17620,2010,13983
17640,2010,7379
17650,2010,6198
17750,2010,61503
17850,2010,3137
17900,2010,6908
17950,2010,2840
18020,2010,9921
18050,2010,68082
18100,2010,3733
18200,2010,6910
18250,2010,70256
18350,2010,45761
18400,2010,43828
18450,2010,200468
18500,2010,55497
18710,2010,15227
19399,2010,1114
20110,2010,12089
20260,2010,11337
20570,2010,93359
20660,2010,122780
20740,2010,29474
20830,2010,42097
20910,2010,95594
21010,2010,13838
21110,2010,166326
21180,2010,188895
21270,2010,6622
21370,2010,36973
21450,2010,71830
21610,2010,254471
21670,2010,12600
21750,2010,20855
21830,2010,16563
21890,2010,141780
22110,2010,42385
22170,2010,129052
22250,2010,10692
22310,2010,136515
22410,2010,19949
22490,2010,18441
22620,2010,100506
22670,2010,140212
22750,2010,212585
22830,2010,61443
22910,2010,14561
22980,2010,5954
23110,2010,87192
23190,2010,19390
23270,2010,170952
23350,2010,15287
23430,2010,147407
23670,2010,154643
23810,2010,73082
23940,2010,7653
24130,2010,42223
24210,2010,116656
24250,2010,7870
24330,2010,73613
24410,2010,106677
24600,2010,97623
24650,2010,106848
24700,2010,152261
24780,2010,51625
24850,2010,33892
24900,2010,28331
24970,2010,175731
25060,2010,111363
25150,2010,28047
25340,2010,148542
25430,2010,17806
25490,2010,16082
25620,2010,13318
25710,2010,62838
25810,2010,12113
25900,2010,96375
25990,2010,6748
26080,2010,3059
26170,2010,27173
26260,2010,16705
26350,2010,98728
26430,2010,9598
26490,2010,25861
26610,2010,20982
26670,2010,6004
26700,2010,27200
26730,2010,32370
26810,2010,41803
26890,2010,4373
26980,2010,157058
27070,2010,152709
27170,2010,35287
27260,2010,155251
27350,2010,78430
27450,2010,148473
27630,2010,7312
29399,2010,759
30250,2010,1365
30300,2010,4833
30370,2010,14855
30410,2010,3295
30450,2010,360
30760,2010,2216
30900,2010,485
31000,2010,1073144
31750,2010,405
31820,2010,91400
31900,2010,17786
31950,2010,549
32080,2010,148943
32250,2010,2182
32260,2010,28718
32270,2010,29082
32310,2010,12316
32330,2010,1245
32450,2010,3301
32500,2010,4135
32600,2010,319
32750,2010,293
32770,2010,1327
32810,2010,11146
33100,2010,923
33200,2010,1834
33220,2010,96618
33360,2010,57697
33430,2010,506135
33610,2010,10823
33620,2010,46366
33800,2010,11808
33830,2010,1011
33960,2010,167134
33980,2010,22658
34420,2010,1103
34530,2010,32906
34570,2010,552
34580,2010,35110
34590,2010,282189
34710,2010,4250
34770,2010,113669
34800,2010,1044
34830,2010,276
34860,2010,13286
34880,2010,20495
35010,2010,381357
35250,2010,1184
35300,2010,21830
35600,2010,4714
35670,2010,910
35740,2010,50770
35760,2010,10358
35780,2010,2391
35790,2010,2430
35800,2010,1924
36070,2010,691
36150,2010,1003
36250,2010,141552
36300,2010,873
36370,2010,78193
36510,2010,37167
36580,2010,21717
36630,2010,31518
36660,2010,34313
36720,2010,263053
36820,2010,24230
36910,2010,154222
36950,2010,3485
36960,2010,4600
37010,2010,176528
37300,2010,3337
37310,2010,31466
37340,2010,32140
37400,2010,1359
37550,2010,957
37570,2010,297
37600,2010,2588
40070,2010,20525
40120,2010,39640
40150,2010,8417
40220,2010,23729
40250,2010,2560
40310,2010,22257
40430,2010,2535
40520,2010,10819
40700,2010,44091
40910,2010,49531
41010,2010,3638
41060,2010,107662
41140,2010,8759
41190,2010,1852
41330,2010,1781
41560,2010,13033
41750,2010,1086
41830,2010,1728
41960,2010,1250
42030,2010,20939
42110,2010,4246
42250,2010,7917
42600,2010,35940
42750,2010,4501
43080,2010,1076
43220,2010,1108
43360,2010,2363
43650,2010,13788
43710,2010,4911
43790,2010,11561
44000,2010,80
44060,2010,85110
44210,2010,8200
44340,2010,64875
44550,2010,29973
44620,2010,25712
44830,2010,2903
45040,2010,19818
45090,2010,8314
45120,2010,4603
45290,2010,36190
45340,2010,161579
45400,2010,893
45540,2010,1792
45680,2010,78623
45890,2010,114488
46090,2010,14438
46300,2010,14432
46450,2010,17680
46510,2010,20722
46670,2010,9519
46860,2010,1431
46970,2010,4735
47140,2010,131227
47290,2010,2137
47490,2010,2157
47630,2010,6815
47700,2010,98624
47800,2010,5667
47910,2010,2618
47980,2010,38331
48050,2010,13866
48130,2010,6692
48260,2010,7290
48340,2010,11990
48410,2010,56611
48540,2010,22497
48640,2010,1291
48750,2010,4448
48830,2010,11252
49399,2010,4456
50080,2010,34518
50210,2010,61858
50250,2010,9510
50280,2010,11951
50350,2010,14897
50420,2010,65369
50490,2010,36101
50560,2010,1619
50630,2010,2138
50770,2010,1592
50840,2010,4337
50910,2010,995
50980,2010,15416
51080,2010,1177
51120,2010,991
51190,2010,32257
51260,2010,30664
51310,2010,26244
51330,2010,88746
51400,2010,14192
51470,2010,604
51540,2010,5997
51610,2010,1160
51680,2010,4394
51710,2010,2115
51750,2010,9783
51820,2010,91628
51860,2010,565
51890,2010,9218
51960,2010,4080
52030,2010,1126
52100,2010,1126
52170,2010,8106
52240,2010,1089
52310,2010,873
52380,2010,287
52450,2010,1322
52520,2010,1333
52590,2010,3268
52660,2010,12531
52730,2010,5248
52800,2010,8826
52870,2010,5349
52940,2010,698
53010,2010,626
53080,2010,1160
53150,2010,7270
53220,2010,11522
53290,2010,13799
53360,2010,2364
53430,2010,27957
53570,2010,4786
53640,2010,1333
53710,2010,1019
53780,2010,109250
53800,2010,37860
53920,2010,3874
53990,2010,23230
54060,2010,3569
54130,2010,1101
54170,2010,160053
54200,2010,55572
54280,2010,31750
54310,2010,22628
54340,2010,4285
54410,2010,1207
54480,2010,529
54550,2010,2034
54620,2010,1060
54690,2010,450
54760,2010,854
54830,2010,29132
54900,2010,1407
54970,2010,1177
55040,2010,2452
55110,2010,69969
55180,2010,9564
55250,2010,1359
55320,2010,100764
55390,2010,378
55460,2010,3354
55530,2010,477
55600,2010,2534
55670,2010,886
55740,2010,9164
55810,2010,653
55880,2010,530
55950,2010,509
56090,2010,37883
56160,2010,114
56230,2010,14586
56300,2010,1301
56370,2010,836
56460,2010,5246
56580,2010,21694
56620,2010,1508
56730,2010,10670
56790,2010,3298
56860,2010,234
56930,2010,1627
57000,2010,852
57080,2010,20764
57140,2010,1215
57210,2010,4978
57280,2010,15252
57350,2010,1074
57420,2010,2158
57490,2010,104922
57630,2010,110
57700,2010,17201
57770,2010,883
57840,2010,42987
57910,2010,203918
57980,2010,15710
58050,2010,109618
58190,2010,418
58260,2010,646
58330,2010,4493
58400,2010,359
58470,2010,263
58510,2010,33603
58540,2010,931
58570,2010,32748
58610,2010,1908
58680,2010,438
58760,2010,152746
58820,2010,3687
58890,2010,888
59030,2010,278
59100,2010,761
59170,2010,935
59250,2010,1095
59310,2010,1455
59320,2010,427
59330,2010,526
59340,2010,8111
59350,2010,377
59360,2010,1634
59370,2010,3410
60210,2010,6446
60410,2010,15562
60610,2010,20073
60810,2010,22291
61010,2010,2353
61210,2010,8368
61410,2010,52396
61510,2010,9895
61610,2010,25712
61810,2010,7177
62010,2010,839
62210,2010,6872
62410,2010,4449
62610,2010,45244
62810,2010,50291
63010,2010,15680
63210,2010,6364
63410,2010,1656
63610,2010,34124
63810,2010,10063
64010,2010,66864
64210,2010,19588
64610,2010,12675
64810,2010,13170
